OBJECTID *,Shape *,GUBID,ISOALPHA,COUNTRYNM,NAME1,NAME2,NAME3,NAME4,NAME5,NAME6,CENTROID_X,CENTROID_Y,INSIDE_X,INSIDE_Y,CONTEXT,CONTEXT_NM,WATER_CODE,TOTAL_A_KM,WATER_A_KM,LAND_A_KM,UN_2000_E,UN_2005_E,UN_2010_E,UN_2015_E,UN_2020_E,UN_2000_DS,UN_2005_DS,UN_2010_DS,UN_2015_DS,UN_2020_DS,B_2010_E,F_2010_E,M_2010_E,A00_04B,A05_09B,A10_14B,A15_19B,A20_24B,A25_29B,A30_34B,A35_39B,A40_44B,A45_49B,A50_54B,A55_59B,A60_64B,A65PLUSB,A65_69B,A70PLUSB,A70_74B,A75PLUSB,A75_79B,A80PLUSB,A80_84B,A85PLUSB,A00_04F,A05_09F,A10_14F,A15_19F,A20_24F,A25_29F,A30_34F,A35_39F,A40_44F,A45_49F,A50_54F,A55_59F,A60_64F,A65PLUSF,A65_69F,A70PLUSF,A70_74F,A75PLUSF,A75_79F,A80PLUSF,A80_84F,A85PLUSF,A00_04M,A05_09M,A10_14M,A15_19M,A20_24M,A25_29M,A30_34M,A35_39M,A40_44M,A45_49M,A50_54M,A55_59M,A60_64M,A65PLUSM,A65_69M,A70PLUSM,A70_74M,A75PLUSM,A75_79M,A80PLUSM,A80_84M,A85PLUSM
1217,Point,{1992E2FE-EC5D-4B35-83E7-6FD81B8AC548},NPL,Nepal,WESTERN,DAULAGIRI,BAGLUNG,BAGLUNG MUNICIPALITY,NA,NA,83.550596,28.278639,83.550596,28.278639,0,Not applicable,L,8.65211,0,8.65211,3977,4215,4055,3606,2867,459.656677,487.164418,468.671819,416.776962,331.364268,3888.169114,2249.878629,1638.290484,362.72114,507.809597,597.482323,509.824714,305.290293,223.678037,180.353011,180.353011,160.201837,138.035545,162.216954,136.020428,157.179161,267.003062,106.801225,160.201837,72.544228,87.657609,0,0,0,0,184.383246,244.83677,296.222265,307.305411,219.647802,158.18672,134.00531,130.982634,104.786107,84.634933,91.687844,71.536669,93.702961,127.959958,52.393054,75.566904,33.249438,42.317466,0,0,0,0,178.337894,262.972827,301.260058,202.519303,85.642491,65.491317,46.347701,49.370377,55.41573,53.400612,70.529111,64.483758,63.4762,139.043104,54.408171,84.634933,39.29479,45.340143,0,0,0,0
1218,Point,{77404A9F-CCEA-4C71-B1CF-51E377E7E616},NPL,Nepal,EASTERN,KOSHI,SANKHUWASABHA,DIDING,NA,NA,87.205861,27.482317,87.205861,27.482317,0,Not applicable,L,45.034478,0,45.034478,3122,3305,3178,2824,2243,69.324662,73.388216,70.568154,62.70751,49.806284,3046.861303,1538.484314,1508.376989,277.990969,355.266436,372.327254,404.441734,273.976659,216.772741,172.615331,172.615331,160.572401,130.465076,135.482963,106.379215,96.34344,171.611753,55.196763,116.41499,61.218228,55.196763,0,0,0,0,135.482963,166.593866,178.636796,211.754853,139.497273,131.468653,90.321975,92.32913,80.2862,60.21465,73.261158,49.175298,53.189608,76.27189,27.096593,49.175298,25.089438,24.08586,0,0,0,0,142.508006,188.672571,193.690458,192.686881,134.479386,85.304088,82.293355,80.2862,80.2862,70.250425,62.221805,57.203918,43.153833,95.339863,28.10017,67.239693,36.12879,31.110903,0,0,0,0
1219,Point,{0A0D47F9-7F26-4050-AB58-8191E75C53C8},NPL,Nepal,CENTRAL,BAGMATI,KAVREPALANCHOK,KURUWAS CHAPAKHORI,NA,NA,85.762846,27.493476,85.762846,27.493476,0,Not applicable,L,9.790849,0,9.790849,9000,5670,3243,1715,810,919.225686,579.112182,331.227656,175.163561,82.730312,3109.769201,1589.337183,1520.432017,172.827711,333.2299,450.707559,456.355524,211.233869,170.568525,137.810331,158.143003,184.12364,164.920561,153.624632,99.404174,96.015395,320.804378,107.311324,213.493054,96.015395,117.47766,0,0,0,0,76.812316,160.402189,231.566541,254.158398,97.144988,100.533766,64.386794,100.533766,96.015395,94.885802,74.55313,33.887786,54.220458,150.235853,45.183715,105.052138,41.794937,63.257201,0,0,0,0,96.015395,172.827711,219.141019,202.197126,114.088881,70.034759,73.423537,57.609237,88.108245,70.034759,79.071502,65.516387,41.794937,170.568525,62.127608,108.440917,54.220458,54.220458,0,0,0,0
1220,Point,{63A3132A-3B96-41B2-A7AB-653036CAD469},NPL,Nepal,CENTRAL,BAGMATI,KATHMANDU,TALKUDUDECHOUR,NA,NA,85.24398,27.625058,85.24398,27.625058,0,Not applicable,L,11.970456,0,11.970456,562,1275,2627,5006,8524,46.948923,106.512236,219.456975,418.196276,712.086508,2519.295695,1294.907409,1224.388286,178.060787,239.765021,272.380115,312.047122,279.432028,220.372262,197.453546,145.445693,136.630802,101.37124,123.408467,81.096992,80.215503,151.616116,59.059766,92.55635,37.02254,55.53381,0,0,0,0,82.85997,115.475065,144.564204,163.075474,149.853138,127.815912,97.845284,67.874657,79.334014,56.415299,58.178277,44.074452,38.785518,68.756146,30.852117,37.904029,17.629781,20.274248,0,0,0,0,95.200817,124.289956,127.815912,148.971649,129.57889,92.55635,99.608262,77.571036,57.296788,44.955941,65.230189,37.02254,41.429985,82.85997,28.207649,54.652321,19.392759,35.259562,0,0,0,0
1221,Point,{D321D590-95C9-4BCA-B1F7-FCD48B54A6F4},NPL,Nepal,CENTRAL,JANAKPUR,SINDHULI,RANICHURI,NA,NA,85.993943,27.186029,85.993943,27.186029,0,Not applicable,L,81.944104,0,81.944104,3141,3218,2993,2573,1977,38.331007,39.270672,36.524898,31.399452,24.126202,2869.755198,1509.647896,1360.107302,247.199756,393.688501,452.690912,339.772505,210.57757,181.076365,159.713423,156.661574,165.817121,107.831993,114.952973,82.399919,76.296221,181.076365,71.209806,109.866558,48.829582,61.036977,0,0,0,0,133.264066,215.663985,206.508439,180.059082,128.177652,95.624597,91.555465,82.399919,88.503617,50.864147,54.933279,39.674035,43.743167,98.676446,38.656752,60.019694,27.46664,32.553054,0,0,0,0,113.93569,178.024516,246.182474,159.713423,82.399919,85.451768,68.157958,74.261655,77.313504,56.967845,60.019694,42.725884,32.553054,82.399919,32.553054,49.846864,21.362942,28.483923,0,0,0,0
1222,Point,{C0B28378-FE14-4C68-9E9D-93344578C6B5},NPL,Nepal,WESTERN,GANDAKI,LAMJUNG,SURYAPAL,NA,NA,84.268094,28.11023,84.268094,28.11023,0,Not applicable,L,6.987524,0,6.987524,1711,1765,1653,1432,1108,244.86499,252.59305,236.564482,204.936684,158.568328,1585.441583,913.506674,671.934909,112.665823,148.191083,209.091528,211.121542,103.530756,81.200593,75.110549,89.320653,84.245615,68.005497,90.33566,76.125556,74.095541,162.401186,58.87043,103.530756,46.690341,56.840415,0,0,0,0,48.720356,76.125556,97.440712,120.785882,72.065527,58.87043,57.855423,58.87043,54.8104,41.615304,59.885438,46.690341,41.615304,78.155571,30.450222,47.705349,21.315156,26.390193,0,0,0,0,63.945467,72.065527,111.650816,90.33566,31.46523,22.330163,17.255126,30.450222,29.435215,26.390193,30.450222,29.435215,32.480237,84.245615,28.420208,55.825408,25.375185,30.450222,0,0,0,0
1223,Point,{61AB967C-1B30-47A1-9B9D-E6D6480392AB},NPL,Nepal,CENTRAL,BAGMATI,DHADING,CHAINPUR,NA,NA,84.805908,27.959999,84.805908,27.959999,0,Not applicable,L,24.10475,0,24.10475,6577,6946,6662,5905,4679,272.85079,288.158976,276.377065,244.972466,194.111121,6387.615406,3623.907811,2763.707595,562.399907,691.178419,853.157641,720.354801,451.730874,384.323371,319.934115,336.031429,366.213893,343.074004,362.189565,234.417135,189.143439,573.466811,199.204261,374.26255,154.936647,219.325903,0,0,0,0,269.630009,328.988855,447.706545,429.597067,317.921951,262.587434,216.307657,228.380642,224.356314,201.216425,201.216425,122.742019,86.523063,286.733405,99.60213,187.131275,84.510898,102.620377,0,0,0,0,292.769898,362.189565,405.451096,290.757734,133.808923,121.735937,103.626459,107.650787,141.85758,141.85758,160.97314,111.675116,102.620377,286.733405,99.60213,187.131275,70.425749,116.705526,0,0,0,0
1224,Point,{30C3B169-954E-4998-BF54-9D3435036636},NPL,Nepal,MID-WESTERN,BHERI,SURKHET,PAMKA,NA,NA,81.778792,28.598894,81.778792,28.598894,0,Not applicable,L,27.249558,0,27.249558,4281,3399,2450,1633,972,157.103467,124.735969,89.909716,59.927578,35.670304,2349.379688,1201.75643,1147.623258,293.401795,303.145766,303.145766,293.401795,197.044748,177.556806,126.671624,127.754287,109.349009,88.778403,86.613076,58.463826,72.538451,111.514335,50.885182,60.629153,24.901259,35.727894,0,0,0,0,150.49022,156.9862,138.580922,137.498258,120.175643,98.522374,73.621115,67.125134,58.463826,41.141211,47.637192,23.818596,33.562567,54.133173,28.14925,25.983923,10.826635,15.157288,0,0,0,0,142.911575,146.159566,164.564845,155.903537,76.869105,79.034432,53.050509,60.629153,50.885182,47.637192,38.975884,34.64523,38.975884,57.381163,22.735932,34.64523,14.074625,20.570606,0,0,0,0
1225,Point,{BBD16321-1C6B-4940-9B92-3885FF97A471},NPL,Nepal,CENTRAL,BAGMATI,RASUWA,LANGTANG,NA,NA,85.617143,28.2285,85.617143,28.2285,0,Not applicable,L,503.748459,175.783703,327.96232,452,471,446,391,306,1.378207,1.436141,1.359912,1.19221,0.933034,427.883639,229.923016,197.960623,39.179707,17.527764,4.12418,7.217314,15.465674,51.552246,51.552246,60.83165,44.334931,29.900303,28.869258,36.086572,18.558808,22.682988,14.434629,8.248359,4.12418,4.12418,0,0,0,0,25.776123,8.248359,2.06209,3.093135,9.279404,36.086572,23.714033,31.962392,19.589853,20.620898,9.279404,19.589853,8.248359,12.372539,7.217314,5.155225,1.031045,4.12418,0,0,0,0,13.403584,9.279404,2.06209,4.12418,6.186269,15.465674,27.838213,28.869258,24.745078,9.279404,19.589853,16.496719,10.310449,10.310449,7.217314,3.093135,3.093135,0,0,0,0,0
1226,Point,{42EC460C-E617-413F-9906-5CA7E2470FDF},NPL,Nepal,MID-WESTERN,RAPTI,DANG,TARIGAUN,NA,NA,82.271526,28.093597,82.271526,28.093597,0,Not applicable,L,24.175339,0,24.175339,53276,61752,64990,63225,54973,2203.733308,2554.338524,2688.276666,2615.268383,2273.928807,62317.39814,32499.56096,29817.83718,5235.699275,7118.253525,8298.687331,7868.898513,6440.890502,5406.030327,4584.083969,4388.005199,3395.727788,2522.285994,1963.758589,1459.697509,1388.396138,2246.983479,942.76257,1304.220909,619.925808,684.295101,0,0,0,0,2509.412136,3430.388176,4012.682705,4051.304281,3662.117631,3200.639314,2627.257457,2349.974348,1759.757445,1289.366457,964.5491,716.974896,746.6838,1178.453213,477.323066,701.130147,316.894982,384.235165,0,0,0,0,2726.287139,3687.865349,4286.004627,3817.594232,2778.77287,2205.391013,1956.826512,2038.030851,1635.970343,1232.919538,999.209489,742.722613,641.712338,1068.530266,465.439504,603.090762,303.030826,300.059936,0,0,0,0
1227,Point,{FA5390ED-832C-4309-B6E6-5990C726B947},NPL,Nepal,CENTRAL,JANAKPUR,DOLAKHA,BHIRKOT,NA,NA,86.097843,27.586627,86.097843,27.586627,0,Not applicable,L,10.610737,0,10.610737,2914,2953,2717,2311,1757,274.627487,278.303009,256.061387,217.798258,165.586992,2605.656654,1422.839055,1182.817599,253.242977,326.469862,369.185545,282.737139,176.964972,167.811611,134.249289,154.59009,143.40265,114.925528,99.669927,109.840327,106.789207,165.777531,74.243925,91.533606,35.596402,55.937204,0,0,0,0,124.078888,165.777531,199.339853,151.53897,111.874407,112.891448,79.329125,92.550646,82.380245,64.073524,51.869043,55.937204,62.039444,69.158725,26.443042,42.715683,16.272641,26.443042,0,0,0,0,129.164089,160.692331,169.845691,131.198169,65.090564,54.920164,54.920164,62.039444,61.022404,50.852003,47.800883,53.903124,44.749763,96.618806,47.800883,48.817923,19.323761,29.494162,0,0,0,0
1228,Point,{18EFF38F-7D48-418F-B250-3225EC04B1B2},NPL,Nepal,MID-WESTERN,BHERI,BARDIYA,BAGANAHA,NA,NA,81.300888,28.409287,81.300888,28.409287,0,Not applicable,L,45.208651,0,45.208651,11912,13335,13555,12736,10695,263.489395,294.965672,299.831997,281.715995,236.569768,12997.3123,6833.350886,6163.961412,1304.911029,1426.437095,1845.801632,1676.462032,1192.350002,967.227946,813.826192,749.078698,728.160277,585.71579,394.461655,354.617043,330.710276,627.552632,285.885088,341.667544,171.33183,170.335715,0,0,0,0,658.432206,685.327319,890.527069,868.612532,701.265164,599.661404,468.174186,418.368422,408.407269,286.881203,195.238597,175.316291,183.285213,293.85401,134.475564,159.378446,78.693108,80.685338,0,0,0,0,646.478823,741.109775,955.274563,807.8495,491.084838,367.566542,345.652005,330.710276,319.753008,298.834587,199.223058,179.300752,147.425063,333.698622,151.409524,182.289098,92.638722,89.650376,0,0,0,0
1229,Point,{402AB00C-FB0C-405E-9B4B-9935D08A77E9},NPL,Nepal,EASTERN,SAGARMATHA,SAPTARI,TIKULIYA,NA,NA,86.517417,26.641694,86.517417,26.641694,0,Not applicable,L,7.127073,0,7.127073,2909,3266,3328,3136,2641,408.161963,458.252654,466.951878,440.012346,370.558867,3191.608913,1725.113666,1466.495247,332.934056,391.395691,382.477814,276.454172,253.664043,206.102035,228.892164,197.184158,168.448778,165.476153,139.713399,106.023643,118.90502,223.937788,108.005393,115.932395,60.443385,55.489009,0,0,0,0,178.35753,204.120284,189.257157,142.686024,143.676899,116.92327,151.603901,113.950644,95.124016,91.160515,64.406886,51.525509,64.406886,117.914145,54.498134,63.416011,25.762754,37.653256,0,0,0,0,154.576526,187.275407,193.220658,133.768148,109.987144,89.178765,77.288263,83.233514,73.324762,74.315638,75.306513,54.498134,54.498134,106.023643,53.507259,52.516384,34.680631,17.835753,0,0,0,0
1230,Point,{12E5E881-1842-46BA-823F-4FD221C6DE3D},NPL,Nepal,WESTERN,DAULAGIRI,BAGLUNG,KHUNGKHANI,NA,NA,83.192673,28.431222,83.192673,28.431222,0,Not applicable,L,78.066239,0,78.066239,3343,3543,3409,3032,2410,42.822609,45.384536,43.668045,38.838812,30.87122,3268.520499,1836.779553,1431.740946,262.972827,364.736258,408.061283,381.864756,287.154236,220.65536,228.71583,171.284983,160.201837,132.997751,167.254748,125.94484,107.808783,248.867005,80.604698,168.262307,67.506434,100.755872,0,0,0,0,115.869253,181.36057,200.504186,212.594891,181.36057,159.194278,151.133809,96.725637,97.733196,71.536669,109.823901,67.506434,61.461082,129.975075,40.302349,89.672726,37.279673,52.393054,0,0,0,0,147.103574,183.375688,207.557097,169.269866,105.793666,61.461082,77.582022,74.559346,62.468641,61.461082,57.430847,58.438406,46.347701,118.891929,40.302349,78.58958,30.226762,48.362819,0,0,0,0
1231,Point,{953F3650-D3CE-4BB5-982F-AF521E8D7418},NPL,Nepal,WESTERN,DAULAGIRI,PARBAT,PANG,NA,NA,83.635346,28.264013,83.635346,28.264013,0,Not applicable,L,8.698869,0,8.698869,17992,10358,5415,2616,1130,2068.314845,1190.7295,622.494714,300.728748,129.901944,5191.86528,2934.779739,2257.085541,485.529232,557.164693,759.563295,599.236312,380.918718,320.653966,279.719417,288.815984,279.719417,195.576178,224.002948,173.971833,210.358098,436.635188,159.189912,277.445276,125.077788,152.367487,0,0,0,0,233.099514,280.856488,382.055789,311.5574,236.510727,218.317594,195.576178,197.850319,179.657187,114.844151,125.077788,97.788089,135.311425,226.277089,80.732027,145.545063,65.950106,79.594956,0,0,0,0,252.429718,276.308205,377.507506,287.678913,144.407992,102.336372,84.143239,90.965664,100.062231,80.732027,98.92516,76.183744,75.046673,210.358098,78.457885,131.900213,59.127682,72.772531,0,0,0,0
1232,Point,{1DEFBBE6-1539-4FB1-B7FB-191851A87396},NPL,Nepal,EASTERN,KOSHI,SUNSARI,SINGIYA,NA,NA,87.161481,26.69058,87.161481,26.69058,0,Not applicable,L,32.254311,0,32.254311,1355,3824,9804,23230,49197,42.009889,118.557797,303.959373,720.213814,1525.284504,9400.46426,5115.632488,4284.831772,714.971929,851.633231,1134.95544,1173.287269,827.467513,671.640297,585.810334,609.142751,554.14491,517.479683,463.315143,354.986063,348.319658,593.310039,252.490087,340.819952,167.493424,173.326528,0,0,0,0,377.485179,425.816615,576.644027,603.309647,510.813278,414.983707,366.652271,360.819167,310.82113,283.32221,231.657572,176.659731,164.993522,311.654431,134.161399,177.493031,89.163166,88.329865,0,0,0,0,337.48675,425.816615,558.311413,569.977622,316.654234,256.65659,219.158062,248.323584,243.32378,234.157473,231.657572,178.326332,183.326136,281.655609,118.328688,163.326921,78.330258,84.996663,0,0,0,0
1233,Point,{66B03AEB-4EC6-4B4D-B434-E7AAF2266E61},NPL,Nepal,EASTERN,KOSHI,SANKHUWASABHA,MAMLING,NA,NA,87.332814,27.236499,87.332814,27.236499,0,Not applicable,L,18.983751,0,18.983751,3963,4196,4034,3584,2847,208.757481,221.031136,212.497522,188.793039,149.970363,3867.787701,2063.355349,1804.432353,359.280747,515.838837,503.795907,425.516862,297.058941,271.969504,202.722656,196.701191,221.790628,207.740543,176.629641,132.472231,121.432878,234.837136,77.275468,157.561668,73.261158,84.30051,0,0,0,0,170.608176,254.908686,270.965926,208.744121,185.661838,171.611753,109.389948,123.440033,119.425723,107.382793,88.31482,64.22896,68.24327,120.429301,41.146678,79.282623,35.125213,44.15741,0,0,0,0,188.672571,260.930151,232.829981,216.772741,111.397103,100.35775,93.332708,73.261158,102.364905,100.35775,88.31482,68.24327,53.189608,114.407835,36.12879,78.279045,38.135945,40.1431,0,0,0,0
1234,Point,{D1FF7CCA-EE7D-4F89-B7FE-A79F2F0F3771},NPL,Nepal,EASTERN,SAGARMATHA,SIRAHA,SUKHACHINA,NA,NA,86.201623,26.610219,86.201623,26.610219,0,Not applicable,L,3.23908,0,3.23908,1362,2084,2897,3721,4272,420.489779,643.392583,894.389786,1148.783015,1318.89305,2777.398388,1446.930459,1330.46793,319.573179,379.201994,398.767699,238.515259,224.539756,198.452149,160.25244,150.003737,129.506332,144.413536,109.940627,100.623625,86.648121,136.959934,65.219016,71.740918,43.789911,27.951007,0,0,0,0,163.04754,170.501142,188.203447,123.916131,132.301433,123.916131,96.896824,84.784721,76.399419,70.809218,55.902014,45.653311,40.99481,73.604318,31.677808,41.92651,26.087606,15.838904,0,0,0,0,156.525639,208.700852,210.564252,114.599128,92.238323,74.536018,63.355616,65.219016,53.106913,73.604318,54.038613,54.970314,45.653311,63.355616,33.541208,29.814407,17.702304,12.112103,0,0,0,0
1235,Point,{9789FAB1-CFA4-4074-B397-744693321ABE},NPL,Nepal,CENTRAL,BAGMATI,KATHMANDU,TINTHANA,NA,NA,85.26975,27.684823,85.26975,27.684823,0,Not applicable,L,1.30582,0,1.30582,1911,4338,8941,17035,29008,1463.447929,3322.049773,6847.037118,13045.43981,22214.38908,8573.362467,4195.887862,4377.474605,632.027646,684.0355,777.473339,948.482214,1134.476403,976.689864,778.354828,691.087413,544.760231,397.55156,298.824787,217.727795,164.838452,327.032436,117.238043,209.794393,88.148905,121.645488,0,0,0,0,296.18032,325.269458,385.210713,463.663238,587.071705,501.567268,369.343911,336.728816,251.224378,184.231211,138.39378,94.319328,86.385927,176.297809,58.178277,118.119532,50.244876,67.874657,0,0,0,0,335.847327,358.766042,392.262626,484.818976,547.404698,475.122596,409.010918,354.358597,293.535853,213.320349,160.431006,123.408467,78.452525,150.734627,59.059766,91.674861,37.904029,53.770832,0,0,0,0
1236,Point,{904A903C-29C8-48BF-81EB-3E84D9C48218},NPL,Nepal,MID-WESTERN,KARNALI,HUMLA,HEPKA,NA,NA,81.840893,30.092534,81.840893,30.092534,0,Not applicable,L,194.767363,49.863408,144.902235,858,1019,1098,1093,973,5.921234,7.032328,7.577523,7.543017,6.714872,1052.586833,531.770453,520.81638,106.553256,109.54073,96.595007,92.611708,84.64511,79.665985,72.695212,53.77454,71.699387,55.76619,78.670161,54.770365,46.803766,48.795416,17.924847,30.870569,10.954073,19.916496,0,0,0,0,53.77454,64.728613,55.76619,35.849693,36.845518,35.849693,31.866394,26.88727,36.845518,27.883095,39.832993,29.874745,25.891445,29.874745,10.954073,18.920672,6.970774,11.949898,0,0,0,0,52.778715,44.812117,40.828818,56.762015,47.799591,43.816292,40.828818,26.88727,34.853869,27.883095,38.837168,24.89562,20.912321,18.920672,6.970774,11.949898,3.983299,7.966599,0,0,0,0
1237,Point,{AFF1E955-AB6C-4F65-9391-EFDB3F80A153},NPL,Nepal,EASTERN,KOSHI,BHOJPUR,SANGPANG,NA,NA,87.106323,27.305952,87.106323,27.305952,0,Not applicable,L,21.987292,0,21.987292,6466,6499,5931,5004,3773,294.078956,295.579823,269.746719,227.586003,171.599119,5687.458217,3030.461723,2656.996494,615.657939,712.3315,753.036157,631.939802,412.134653,352.095284,287.985449,313.42586,292.055915,282.897367,282.897367,191.311888,177.065258,382.623777,145.519149,237.104628,94.638328,142.4663,0,0,0,0,307.320161,341.91912,395.852791,329.707723,244.227943,219.805148,167.906711,175.030026,152.642464,157.730546,141.448684,101.761643,96.673561,198.435203,79.374081,119.061122,47.827972,71.23315,0,0,0,0,308.337778,370.41238,357.183366,302.232079,167.906711,132.290136,120.078739,138.395834,139.413451,125.166821,141.448684,89.550246,80.391698,184.188573,66.145068,118.043506,46.810356,71.23315,0,0,0,0
1238,Point,{6DF593F7-8AE1-4062-B0C1-6F1D4FFDB52F},NPL,Nepal,CENTRAL,NARAYANI,RAUTAHAT,PATAURA,NA,NA,85.218405,26.927887,85.218405,26.927887,0,Not applicable,L,10.731729,0,10.731729,6388,7601,8214,8204,7324,595.244278,708.2736,765.393941,764.462125,682.462287,7875.811845,3834.225339,4041.586506,1027.024644,1285.247984,1032.893357,662.186366,544.812121,539.921527,490.037473,492.971829,424.50352,320.822937,249.420271,186.820673,202.470573,416.67857,141.827213,274.851357,133.024144,141.827213,0,0,0,0,513.512322,639.689636,507.64361,307.129275,281.698188,266.048289,239.639084,258.223339,181.93008,138.892857,116.396126,89.986921,87.052565,206.383048,69.446428,136.936619,66.512072,70.424547,0,0,0,0,513.512322,645.558348,525.249747,355.057091,263.113933,273.873239,250.398389,234.74849,242.57344,181.93008,133.024144,96.833752,115.418008,210.295522,72.380784,137.914738,66.512072,71.402666,0,0,0,0
1239,Point,{14FD77C1-4E47-49E4-B365-64AE72A637E8},NPL,Nepal,EASTERN,SAGARMATHA,SIRAHA,BHAWANIPUR,NA,NA,86.412402,26.722096,86.412402,26.722096,0,Not applicable,L,6.904391,0,6.904391,2511,3843,5341,6861,7878,363.681613,556.602326,773.565709,993.715471,1141.013042,5121.556169,2674.911363,2446.644806,488.210921,634.487857,713.682377,541.317834,367.089891,335.412083,343.797385,348.455886,315.846378,251.559062,193.793648,218.017854,188.203447,181.681545,85.716421,95.965124,68.945817,27.019307,0,0,0,0,235.720158,306.529376,347.524186,277.646669,195.657048,207.769151,212.427653,222.676355,152.798838,136.959934,98.760224,107.145527,96.896824,76.399419,40.99481,35.404609,28.882707,6.521902,0,0,0,0,252.490763,327.958481,366.158191,263.671165,171.432842,127.642932,131.369733,125.779531,163.04754,114.599128,95.033424,110.872327,91.306623,105.282126,44.721611,60.560515,40.06311,20.497405,0,0,0,0
1240,Point,{7A635108-982A-49BF-86CE-A3EB7980A2C5},NPL,Nepal,CENTRAL,BAGMATI,KAVREPALANCHOK,JYAMDI MANDAN,NA,NA,85.678621,27.668864,85.678621,27.668864,0,Not applicable,L,16.284522,0,16.284522,15946,10046,5746,3039,1436,979.212059,616.904826,352.850401,186.618929,88.181896,5510.154072,2901.924111,2608.229962,376.154429,629.183235,772.64153,649.515906,431.50448,382.931987,351.303386,325.32275,293.694149,282.39822,232.696133,210.104276,169.438932,403.264658,158.143003,245.121655,131.032774,114.088881,0,0,0,0,190.901197,300.471706,368.247279,363.728908,242.862469,222.529798,203.326719,198.808347,157.01341,140.069517,111.829695,102.792952,83.589873,215.75224,86.978652,128.773588,70.034759,58.73883,0,0,0,0,185.253232,328.711528,404.394251,285.786999,188.642011,160.402189,147.976667,126.514403,136.680739,142.328703,120.866438,107.311324,85.849059,187.512418,71.164351,116.348067,60.998016,55.350051,0,0,0,0
